Key,File,Type,UsedInMainMenu,NoTranslate,english
quest_ScoutTraderWasteland1,Quest,Quest Info,,,Scout Trader - Wasteland 1/1
quest_ScoutTraderWasteland1_description,Quest,Quest Info,,,"Check out this Trader in the Wastelands. \nYou are thirsty for information. Snoop around, someone might dish some juice and spill the tea." 
quest_ScoutTraderWasteland1_hint1,Quest,Quest Info,,,[FFB400]Follow the on-screen navigation icon and head towards the trader.[-]
quest_ScoutTraderWasteland1_hint2,Quest,Quest Info,,,[FFB400]Follow the navigation icon to find the trader inside.\nTry checking the trader's inventory to complete this quest.[-]
quest_ScoutTraderWasteland1_subtitle,Quest,Quest Info,,,Scout Trader
quest_ScoutTraderSnow,Quest,Quest Info,,,Scout Trader - Snow
quest_ScoutTraderSnow1,Quest,Quest Info,,,Scout Trader - Snow 1/1
quest_ScoutTraderSnow1_description,Quest,Quest Info,,,"Recon the Trader living out in the snow biome. Scout out their location and see if you can pick up any interesting local chatter."
quest_ScoutTraderSnow1_hint1,Quest,Quest Info,,,[FFB400]Follow the on-screen navigation icon and head towards the trader.[-]
quest_ScoutTraderSnow1_hint2,Quest,Quest Info,,,[FFB400]Follow the navigation icon to find the trader inside.\Try checking the trader's inventory to complete this quest.[-]
quest_ScoutTraderSnow1_subtitle,Quest,Interloper,,,[FFB400]Scout Trader[-]
quest_Interloper_ScoutTraderOne,Quest,Interloper,,,"Visit the Trader and chat with them, see if you can pick up any info on any Special Supply drops. \nThey probably don't trust you but its worth a try.\n\n[Interloper storyline]"
quest_Interloper_ScoutTraderOneName,Quest,Interloper,,,[FFB400]Scout Trader for info.[-]
quest_Interloper_ScoutTraderOne_description,Quest,Interloper,,,"Visit the Trader and chat with them, see if you can pick up any info on any Special Supply drops. \nThey probably don't trust you but its worth a try.\n\n[Interloper storyline]"
quest_Interloper_ScoutTraderOne_hint1,Quest,Interloper,,,[FFB400]Suss out the Trader.[-]
quest_Interloper_ScoutTraderOne_hint2,Quest,Interloper,,,[FFB400]Chat with the trader inside.[-]
quest_Interloper_ScoutTraderOne_subtitle,Quest,Interloper,,,Chat to the Trader.
quest_Interloper_ScoutTraderTwo,Quest,Interloper,,,"The first had no interest in talking about any Supply Crates. Try visit another Trader to see if there's anything going around about this Special Supply drop. \nIf you're ignored again, there's always something else you can try.\n\n[Interloper storyline]"
quest_Interloper_ScoutTraderTwoName,Quest,Interloper,,,[FFB400]Scout 2nd Trader for info.[-]
quest_Interloper_ScoutTraderTwo_description,Quest,Interloper,,,"The first Trader had no interest in talking about any Supply Crates. Visit another Trader and see if there's anything going around about any Special Supply drops. \nIf you're ignored again, there's always something else you can try.\n\n[Interloper storyline]"
quest_Interloper_ScoutTraderTwo_hint1,Quest,Interloper,,,[FFB400]Check out the 2nd Trader.[-]
quest_Interloper_ScoutTraderTwo_hint2,Quest,Interloper,,,[FFB400]See if the Trader will talk to you.[-]
quest_Interloper_ScoutTraderTwo_subtitle,Quest,Interloper,,,Scout 2nd Trader for info.
quest_Interloper_MaliciousActorName,Quest,Interloper,,,[FFB400]The Sound of Silence.[-]
quest_Interloper_MaliciousActor,Quest,Interloper,,,"Interloper: The Sound of Silence"
quest_Interloper_MaliciousActor_description,Quest,Interloper,,,"Not getting anywhere with the Traders you decide to set up some surveilance near a Trader to listen in on any local chatter or radio traffic\n\nBuild a Signal Receiver and place it in your base, then build a Signal Capture and Transmitter device. Place the SCT device near a Trader, it will pick any chatter related to SUPPLY CRATES or DROPS. You will get a notification if/when any matching phrases are intercepted.\n\n[Interloper storyline]"
quest_Interloper_MaliciousActor_hint1,Quest,Interloper,,,[FFB400]Gather Signal Receiver(SR).[-]
quest_Interloper_MaliciousActor_hint2,Quest,Interloper,,,[FFB400]Place Signal Receiver(SR).[-]
quest_Interloper_MaliciousActor_hint3,Quest,Interloper,,,[FFB400]Gather Signal Capture and Transmitter(SCT).[-]
quest_Interloper_MaliciousActor_hint4,Quest,Interloper,,,[FFB400]Locate a suitable Trader.[-]
quest_Interloper_MaliciousActor_hint5,Quest,Interloper,,,[FFB400]Place the SCT near the Trader[-]
quest_Interloper_MaliciousActor_subtitle,Quest,Interloper,,,The Sound of Silence.
quest_Interloper_InterceptTheSupplies,Quest,Interloper,,,"Intercept The Supplies"
quest_Interloper_InterceptTheSupplies_description,Quest,Interloper,,,"Your evesdropping has given you an opportunity to intercept a valuable Supply Drop intended for the Duke. Its been dropped at an abandoned base by mistake. At least one squad was sent to retrieve it but never returned.\n\nYou dont know if the drop was moved or still where it landed. The drop has a weak location signal but if you can get the bases' network power working it will amplify the Supply Drop's beacon. The place sounds brutal and was abandoned in a hurry so there's probably still a main loot stash somewhere. [DECEA3]The priority is to secure the Supply Crate whatever way you can.[-]\n\nYou may need explore to find the drop location, you only have a hint that its somewhere in the wasteland.  [Interloper storyline]"
quest_Interloper_InterceptTheSuppliesName,Quest,Interloper,,,[FFB400]Intercept The Supplies[-]
quest_Interloper_InterceptTheSupplies_subtitle,Quest,Interloper,,,Intercept The Supplies
quest_Interloper_InterceptTheSupplies_hint1,Quest,Interloper,,,[FFB400]Locate the Supplies.[-]
quest_Interloper_InterceptTheSupplies_hint2,Quest,Interloper,,,[FFB400]Locate the Supplies.[-]
quest_Interloper_EpilogueName,Quest,Interloper,,,[FFB400]Trust Must Be Earned[-]
quest_Interloper_Epilogue,Quest,Interloper,,,"Trust Must Be Earned"
quest_Interloper_Epilogue_description,Quest,Interloper,,,"You got an offer to trade the special magazines you picked up from the supply crate loot. \n\nGet a drop bag of the magazines. Then go to the drop point and place it down somwhere near. Once placed you will pick up your trade at another location for everyone's safety and privacy. \n\n[Interloper Storyline]"
quest_Interloper_Epilogue_hint1,Quest,Interloper,,,"Gather the Magazine Dropbag." 
quest_Interloper_Epilogue_hint2,Quest,Interloper,,,[FFB400]Go to the drop point.[-]
quest_Interloper_Epilogue_hint3,Quest,Interloper,,,[FFB400]Place the Dropbag on the ground somewhere.[-]
quest_Interloper_Epilogue_hint4,Quest,Interloper,,,[FFB400]Pick up the Trade Drop.[-]
quest_Interloper_Epilogue_subtitle,Quest,Interloper,,,Interloper Epilogue.
quest_InterloperStoryEpilogue,Quest,Interloper,,,"Interloper Storyline"
interloperSupplyDropSpawn,items,Interloper,,,"[FFB400]Locate Supply Drop[-]"
interloperSupplyDropSpawnDesc,items,Interloper,,,"Locate the Supply Drop and recover the special package."
interloperSupplyDropSpawnSubtitle,items,Interloper,,,"Recover Package."
quest_PigeonsEpilogueTest,Quest,Pigeon Fancier,,,"TEST."
quest_PigeonsEpilogue,Quest,Pigeon Fancier,,,"An easy steal"
quest_PigeonsEpilogue_description,Quest,Pigeon Fancier,,,"Seems the pigeon fancier cant keep his mouth shut. Go and investigate and see if there's anything worth taking.\n\n[Pigeons Carry Diseases storyline]"
quest_PigeonsEpilogue_offer,Quest,Pigeon Fancier,,,"Another dead pigeon, another loot cache. Grab the loot before anyone else picks it up.\n\n[Pigeons Carry Diseases storyline]"
quest_PigeonsEpilogueName,Quest,Pigeon Fancier,,,[00B4FF]Steal the cache[-]
quest_PigeonsEpilogue_subtitle,Quest,Pigeon Fancier,,,Steal the cache
quest_PigeonsEpilogue_hint1,Quest,Pigeon Fancier,,,[00B4FF]Steal the cache[-]
quest_PigeonsEpilogue_hint2,Quest,Pigeon Fancier,,,[00B4FF]Steal the cache[-]
buffPigeonOnFinalBossDisplayDesc,buffs,Buff,,,"You are being hunted! Its almost like someone doesn't appreciate your pigeon interaction skills and intends to eviscerate you.\nKill the Pigeon Fancier!\n\n[Pigeons Carry Diseases storyline]"
buffPigeonOnFinalBossDisplayName,buffs,Buff,,,"Hunted"
buffPigeonOnFinalBossDisplayTooltip,buffs,Buff,,,"You're being hunted!"
quest_PigeonsEpilogueSpawn,items,Interloper,,,"You're being hunted! Kill the Pigeon Fancier!"
quest_PigeonsEpilogueSpawnDesc,items,Interloper,,,"You are being hunted! Looks like someone deosn't appreciate your pigeon interaction skills and is hunting you.\nKill the Pigeon Fancier!\n\n[Pigeons Carry Diseases storyline]"
quest_PigeonsEpilogueSpawnName,items,Interloper,,,[00B4FF]Hunted![-]
quest_PigeonsEpilogueSpawn_hint1,Quest,Pigeon Fancier,,,[00B4FF]Kill the Pigeon Fancier[-]
quest_InterloperEpilogueSpawn,items,Interloper,,,"Pickup the trade drop."
quest_InterloperEpilogueSpawnDesc,items,Interloper,,,"Pick up the drop for the mutually beneficial trade deal."
quest_InterloperEpilogueSpawnName,items,Interloper,,,[FFB400]Pickup the trade drop.[-]
buffInterloperSpyMessageReceived,buffs,Buff,,,<<|>>
buffInterloperFirstSpyMessageReceived,buffs,Interloper,,,"First Interloper Transmission Received."
buffInterloperFirstSpyMessageReceivedDesc,buffs,Interloper,,,"The Signal Receiver has received its first data dump from the spy device that you placed near the Trader.\nActivate(E) the Signal Receiver to retrieve the data, might be something useful about the Special Supply Drop.\n\nYou can always create and place another Signal Receiver if you dont have the original."
buffInterloperFirstSpyMessageReceivedName,buffs,Interloper,,,"First Interloper Transmission Received."
buffInterloperFirstSpyMessageReceivedTooltip,buffs,Interloper,,,"First Interloper Transmission Received. Activate(E) the Signal Receiver to retrieve the msg."
buffInterloperSecondSpyMessageReceived,buffs,Interloper,,,"Second Interloper Transmission Received."
buffInterloperSecondSpyMessageReceivedDesc,buffs,Interloper,,,"The Signal Receiver has received a second data dump from the spy device that you placed near the Trader.\nActivate(E) the Signal Receiver to retrieve the data, might be something useful about the Special Supply Drop.\n\nYou can always create and place another Signal Receiver if you dont have the original."
buffInterloperSecondSpyMessageReceivedName,buffs,Interloper,,,"Second Interloper Transmission Received."
buffInterloperSecondSpyMessageReceivedTooltip,buffs,Interloper,,,"Second Interloper Transmission Received. Activate(E) the Signal Receiverto retrieve the msg."
buffInterloperThirdSpyMessageReceived,buffs,Interloper,,,"Third Interloper Transmission Received."
buffInterloperThirdSpyMessageReceivedDesc,buffs,Interloper,,,"The Signal Receiver has received a third data dump from the spy device that you placed near the Trader.\nActivate(E) the Signal Receiver to retrieve the data. Maybe something to do with the Special Supply Drop.\n\nYou can always create and place another Signal Receiver if you dont have the original."
buffInterloperThirdSpyMessageReceivedName,buffs,Interloper,,,"Third Interloper Transmission Received."
buffInterloperThirdSpyMessageReceivedTooltip,buffs,Interloper,,,"Third Interloper Transmission Received. Activate(E) the Signal Receiver to retrieve the msg."
interloperSpecialMagOne,items,Magazine,,,"Leather & Horses Vol 3. June 1982"
interloperSpecialMagOneDesc,items,Magazine,,,"Summer fun with stirrups. See the latest trends modelled by Summer Daisy and Tricky Silver.\n\nSpecial expose: Petunia shows off her 16.2HH rump."
interloperSpecialMagTwo,items,Magazine,,,"Leather & Horses Vol 7. March 1983"
interloperSpecialMagTwoDesc,items,Magazine,,,"Luscious Braids: A review of this years sexiest braid patterns. \nContinental or Western - which is more appealing? Glossy pics inside!"
interloperSpecialMagThree,items,Magazine,,,"Leather & Horses Vol 21. August 1985"
interloperSpecialMagThreeDesc,items,Magazine,,,"Special Collectors Centerfolds Edition: All your favorite models showing of their ass ets.\nSpecial appearances by your old favorites; Dreamy, Bluebell and Calliope."
interloperSpecialMagFour,items,Magazine,,,"Leather & Horses Vol 23. December 1985"
interloperSpecialMagFourDesc,items,Magazine,,,"Winter Special: Snuggle up with your favourite models for the holidays. By popular demand we have a special centerfold guest: Clementine shows us her reindeer cosplay with extra large horns and exquisite shoe fashion."
interloperSpecialTissues,items,Tissues,,,"Box of Tissues."
interloperSpecialTissuesDesc,items,Tissues,,,"Box of extra soft tissues.\n\nNot useful to you."
interloperMicrophone,items,Tissues,,,"Microphone."
interloperMicrophoneDesc,items,Tissues,,,"Small microphone.\n\nUsed in the Interloper:Signal Receiver recipe."
interloperRewardBookOne,items,Book,,,"Plissken's Survival Techniques Vol 1." 
interloperRewardBookTwo,items,Book,,,"Plissken's Survival Techniques Vol 2." 
interloperRewardBookThree,items,Book,,,"Plissken's Survival Techniques Vol 3." 
interloperRewardBookFour,items,Book,,,"Plissken's Survival Techniques Vol 4." 
interloperRewardBookFive,items,Book,,,"Plissken's Survival Techniques Vol 5." 
buffInterloperRewardBookOne,buffs,Buff,,,"Plissken's Survival Techniques Vol 1." 
buffInterloperRewardBookOneDesc,buffs,Buff,,,"Plissken's Survival Techniques Series: Volume One of Four. An indepth analysis by some guy named Plissken, seems to know what he's talking about. Reading this volume on health will:\nIncrease your Max Health by 30.\nIncrease natural healing speed 0.15h/sec.\nDecrease food loss per health gained by 50%\nIncrease your GameStage by 30.\n\n[DECEA3]Changes are permanent for the rest of the game.[-]"
buffInterloperRewardBookTwo,buffs,Buff,,,"Plissken's Survival Techniques Vol 2." 
buffInterloperRewardBookTwoDesc,buffs,Buff,,,"Plissken's Survival Techniques Series: Volume Two of Four. Plissken's second volume focusing on fitness. Reading this volume on fitness will:\nIncrease Max Stamina by 30.\nIncrease stamina regen speed by 10%\nDecrease water loss per stamina gained by 50%\nIncrease your Gamestage by 25.\n\n[DECEA3]Changes are permanent for the rest of the game.[-]"
buffInterloperRewardBookThree,buffs,Buff,,,"Plissken's Survival Techniques Vol 3." 
buffInterloperRewardBookThreeDesc,buffs,Buff,,,"Plissken's Survival Techniques Series: Volume Three of Four. A study of speed and surprise in warfare. Reading this volume will:\nIncrease Run, Walk & Crouch Speeds by 10%.\nIncrease Jump Strength by 10%.\nIncrease Attacks per Minute by 10%.\nIncrease Reload Speed by 15%.\nIncrease Scavenging Speed by 20%.\nIncrease your GameStage by 25.\n\n[DECEA3]Changes are permanent for the rest of the game.[-]"
buffInterloperRewardBookFour,buffs,Buff,,,"Plissken's Survival Techniques Vol 4." 
buffInterloperRewardBookFourDesc,buffs,Buff,,,"Plissken's Survival Techniques Series: Volume Four of Four. Plissken's notes on sticky fingers. Reading this volume will:\nReduce Lockpicking time by 97%\nLockpicking is always successful.\nIncrease loot quantity for Safes and Treasure Chests by 25%. \nIncrease your GameStage by 20.\n\n[DECEA3]Changes are permanent for the rest of the game.[-]"
buffInterloperRewardBookFive,buffs,Buff,,,"Plissken's Survival Techniques Vol 5." 
buffInterloperRewardBookFiveDesc,buffs,Buff,,,"Plissken's Survival Techniques Series: Volume Five of Five.\nIncrease General Damage Resist by 25%.\nIncrease Elemental Damage Resist by 25%.\nIncrease Physical Damage Resist by 25%.\nIncrease GameStage by 50.\n\nChanges are permanent for the rest of the game."		
qt_spawnFinalInterloperLootDrop,items,Book,,,"Spawn final interloper loot"
qt_spawnFinalInterloperLootDropDesc,items,Book,,,"TEST CODE: spawn the final supply crate loot drop for the interloper story"
interloperSupplyCrateMagazineBundle,items,Bundle,,,"Special Magazine Bundle"
interloperSupplyCrateMagazineBundleDesc,items,Bundle,,,"A bundle of interesting 'collectors' Magazines. If this was the Duke's special delivery then someone might be willing to pay some good money to get their hands on it. Probably worth keeping for a bit.\n\n[Interloper Storyline]"
interloperSupplyCrateDukesBundle,items,Bundle,,,"Personal Supply Package"
interloperSupplyCrateDukesBundleDesc,items,Bundle,,,"Supply box for the Duke's personal use. There is something in here that everyone seems to want to get their hands on."
interloperSupplyCrateAmmoBundle,items,Bundle,,,"Ammo Supplies"
interloperSupplyCrateAmmoBundleDesc,items,Bundle,,,"Personal ammo resupply box. Open when space available."
interloperEpilogueRewardBundle,items,Bundle,,,"A Bundle of Survival books"
interloperEpilogueRewardBundleDesc,items,Bundle,,,"A Bundle of Plissken's Survival Training books."
interloperSecretDrop,items,Supply Drop,,,"Missing Supply Drop"
interloperTradeDrop,items,Trade Drop,,,"Interloper Epilogue Trade Drop"
interloperTradeDropBag,items,Bundle,,,"Magazine Drop Bag"
interloperTradeDropBagDesc,items,Bundle,,,"Used to trade the unique contents of the Special Supply Drop.\n\n[Interloper Storyline]"
ObjectiveTreasureChest_keyword,Quest,Keywords,,,Distance:
ttTreasureRadiusReduced,UI,Tooltip,,,.
buriedPatrolCar,Quest,Challenge Info,,,Missing Patrol Car
buriedPatrolCar_offer,Quest,Challenge Info,,,"After discovering the Crowd Control mod could be further modified to stop Rad regeneration, Sheriff Rosco P. Coltrane was tasked with delivering the mod design to Central Operations.\nHe never arrived. Police believe he was ambushed by the Hazzard Gang and their young kid; 'Duke' - real name Cletus Hogg III.\nThe dusty notebook contains a map to the last known location of his Patrol Car. Well armed and caution are advised.\n\n[Note! On completion this quest will show as 'Failed'. As long as you retrieve the loot you are fine.]"  
graveRobbingOne,Quest,Challenge Info,,,"Mary calls to you from the grave"
graveRobbingOneName,Quest,Challenge Info,,,[00FFB4]Mary's Revenge[-]
graveRobbingOne_offer,Quest,Challenge Info,,,"Mary's Revenge. A cursed burial site and a fevered voice from a dream. 'Revenge me, kill them, kill them; VENGEANCE!'"
graveRobbingOneCoffinClosed,blocks,Block,,,Mary's Coffin
graveRobbingOneCoffinCracked,blocks,Block,,,Mary's Coffin
graveRobbingOneCoffinOpen,blocks,Block,,,Mary's Coffin
graveRobbingThreeCoffinClosed,blocks,Block,,,Ipslore's Coffin
graveRobbingThreeCoffinCracked,blocks,Block,,,Ipslore's Coffin
graveRobbingThreeCoffinOpen,blocks,Block,,,Ipslore's Coffin
graveRobbingCoffinRandomHelper,blocks,Block,,,= Grave Robbing Coffin = Random Helper =
graveRobbingCoffinRandomHelperDesc,blocks,Block,,,Grave Robbing Coffin helper - used for spawning Grave Robbing Coffins
advancedClothingMesh,items,Item,,,Advanced Clothing Mesh
advancedClothingMeshDesc,items,Item,,,"A lightweight material with a green hue. The text [DECEA3]CC VK62-3 ONLY[-] is stamped in the lower right hand corner. Seems like something worth keeping.\n\nOnly found in forced opened Police Cars."
hafniumHydrideMagnet,items,Item,,,Hafnium Hydride Magnet
hafniumHydrideMagnetDesc,items,Item,,,"A rare exotic HfH2 Magnet. You have a distant memory of an article in [FFB400]Gearheads and Ape Hangers[-] about how a Hydride magnet was once used to perform a side-channel attack by exposing electrical emanations at a military DEMARC Point (POD). Seems like a useful thing to keep.\n\nOnly found in forced opened Police Cars."
chargedNiCdBattery,items,Item,,,Cobalt Oxide Battery
chargedNiCdBatteryDesc,items,Item,,,"A Cobalt Oxide Battery, at least thats what it says on the side. A battery unlike any other you've seen before. It looks brand new and still in its plastic wrapper so might be worth keeping.\n\nOnly found in forced opened Police Cars."
modCrowdControl,item_modifiers,Mod,,,Crowd Control Mod  
modCrowdControlDesc,item_modifiers,Mod,,,Tikola Nesla's Crowd Control Mod. Originally developed to keep his relative's kids at a distance during family barbecues.\nToned down for Military & Police operations.\n - 25% chance to ragdoll-shock on contact\n - Disables Rad regen for 90sec\n - Reduces HP loss by 5%\n - Installs in chest armour\n\n  	[Parts found in forced open police cars]
modCrowdControlSchematic,item_modifiers,mod,,,Schematic for Tikola Nesla's CrowdControl Mod
modShotgunBlockDamage,item_modifiers,Mod,,,Block Damage Shotgun Mod 
modShotgunBlockDamageDesc,item_modifiers,Mod,,,"Reduces almost all shotgun damage to Cobblestone, Concrete & Steel Blocks.\nDamage to Wood Blocks increased by 400%" 
modM60DrumMagazine,item_modifiers,Mod,,,High Capacity Magazine Mod
modM60DrumMagazineDesc,item_modifiers,Mod,,,"Drum magazine for the M60. Double the capacity of standard Drum Magazines."
modMilitaryStructuralBrace,item_modifiers,Mod,,,Specialist Structural Brace
modMilitaryStructuralBraceDesc,item_modifiers,Mod,,,"Rare experimental Brace made from a combination of fluoroelastomer and polytetrafluoroethylene. Has a polymetric lipid nanparticle sheathing.\n\nThis modification is for melee weapons, tools and bows: \n - lowers Degradation by 25%.\n - increases Block and Entity damage by 10%." 
resourceMarysRemains,items,Item,,,"Mary's Remains"
resourceIpsloresRemains,items,Item,,,"Ipslore's Corpse"
resourceGoreBlockHumanCorpse1,items,Item,,,Human Remains
resourceGoreBlockHumanCorpse2,items,Item,,,Human Remains
resourceConeConstruction,items,Item,,,Construction Cone
resourceCobweb,items,Item,,,Cobweb
resourcegGraveStone,items,Item,,,Battered Old Gravestone
resourceHubcap,items,Item,,,Hubcap
resourceYoDawg,items,Item,,,"Yo dawg, I heard you like police cars ..."
resourceLuggage,items,Item,,,Empty Broken Luggage
resourceLetterV,items,Item,,,V
resourceLetterE,items,Item,,,E
resourceLetterN,items,Item,,,N
resourceLetterG,items,Item,,,G
resourceLetterC,items,Item,,,C
resourceLetterA,items,Item,,,A
resourcePigeonPoop,items,Item,,,Bird shit.
resourcePigeonLice,items,Item,,,Lice.
resourcePigeonMush,items,Item,,,Bits of tapeworm.
resourcePigeonTracker,items,Item,,,PigTag.
resourcePigeonTrackerDesc,items,Item,,,PigTag - Pigeon Tracker\n\nNot useful to you.
resourcePigeonBand1,items,Item,,,Puffy's ID band. 
resourcePigeonBand2,items,Item,,,CooCoo's ID band. 
resourcePigeonBand3,items,Item,,,Plop's ID band.
resourcePigeonBand4,items,Item,,,Sparkle's ID band.
resourcePigeonBandDesc1,items,Item,,,Puffy's ID band CFF 32 45 27 13822771. \n\nNot useful for anything.
resourcePigeonBandDesc2,items,Item,,,CooCoo's ID band CFF 32 45 17 17203J21.\n\nNot useful for anything.
resourcePigeonBandDesc3,items,Item,,,Plop's ID band CFF 32 45 32 4279HR04.\n\nNot useful for anything.
resourcePigeonBandDesc4,items,Item,,,Sparkle's ID band CFF 32 45 54 6215VY1.\n\nNot useful for anything.
EntityHomingPigeon1,entityclasses,Entity,,,Puffy the Homing Pigeon
EntityHomingPigeon2,entityclasses,Entity,,,CooCoo the Homing Pigeon
EntityHomingPigeon3,entityclasses,Entity,,,Plop the Homing Pigeon
EntityHomingPigeon4,entityclasses,Entity,,,Sparkle the Homing Pigeon
homingPigeonNote1Desc,items,Encrypted Note,,,"A scribbled note attached to an infected pigeon who appears to be named 'Puffy'.\n\n//Hey Zeke, I've run out of options. I think channel Echo is compromised so I'm using my precious homing pigeons from now on. Key for messages will be KT_SKY27. Take care of my girls when they arrive, I don't know what I would do if anything happened to them.//\n\nThe note is unsigned."
homingPigeonNote2Desc,items,Encrypted Note,,,"A coded message deciphered with the Key: KT_SKY27. Splattered in blood, the text is hard to read.\n\n//Zeke, a sample of what I can get my hands on. There is something big going down near one of the traders, I'll see what I can find out. Puffy still hasn't returned, I keep thinking someone's hurt her and its stressing me the hell out.//"
homingPigeonNote4Desc,items,Encrypted Note,,,"A coded message deciphered with the Key: KT_SKY27. This note is written clearly and purposefully.\n\n//As agreed, we've left the stash at a drop-house. Its the last payment so its a bit bigger than normal. Here are the coords, make sure you pick it up as soon as possible.//\n\nAn abrupt note, devoid of rantings about pigeons. The stash isn't too far away, might be worth taking a look. Read(A) to begin."
homingPigeonNote1,items,Encrypted Note,,,"Puffy's Note."
homingPigeonNote2,items,Encrypted Note,,,"CooCoo's Note."
resourcePigeonBossMarker,items,Item,,,Marked For Death
resourcePigeonBossMarkerDesc,items,Item,,,"You're being hunted and have been marked for death."
interloperSpywareSetupCompleteNote,items,Interloper,,,"The Sound of Silence."
interloperSpywareSetupCompleteNoteDesc,items,MaliciousActor,,,"The spyware has been set up, hopefully it will pick something up. \n\nThe transmitter will send anything it captures to the Receiver and you'll get a notification. It's a simple device and only capable of picking up phrases around the key words: SUPPLY, CRATE & DROP."
interloperMaliciousActorSpywareNoteBundle,items,Item,,,Sound of Silence Notebook
interloperMaliciousActorSpywareNoteBundleDesc,items,Item,,,"Interloper Special Notebook, open to view contents.\n\n[Must open to continue Interloper Story.]"
qt_InterloperFirstTransmissionReceived,items,Interloper,,,"Transmission: Interesting tidbits."
qt_InterloperFirstTransmissionReceivedDesc,items,Interloper,,,"The transmitter only captures a few words around key phrases, the transmission reads:\n\n...DROP a duece, so Henson shot him. Now we'll have to find another pilot to do the SUPPLY DROP run. Tell the man that we know his SUPPLY is low and we will still deliver on ...\n\nThe transmission ends."   
qt_InterloperThirdTransmissionReceived,items,Interloper,,,"Transmission: A Fair Trade?"
qt_InterloperThirdTransmissionReceivedDesc,items,Interloper,,,"This transmission doesnt use key word capture - someone has interfered with the Transmitter.\n\nWhoever you are, we know you retrieved the Supply Crate. There were men watching the old base and we figured this transmitter out. Your antics are quite impressive and I'll make you a deal. You drop the 'special' Magazine Bundle at a specific spot and I'll trade you something much better. No games, a straight trade!\nHead to this location for the swap and come alone.\n\nRead (A) to start the trade."   
interloperInterceptSupplyCrateComplete,items,Interloper,,,"Supply Crate Intercepted"
interloperInterceptSupplyCrateCompleteDesc,items,Interloper,,,"You've intercepted the special delivery for the Duke. The magazine bundle looks to be particularly valuable and should be kept safe. Maybe take a couple of days to think about how best to use this situation to your advantage."   
qt_InterloperSecondTransmissionReceived,items,Interloper,,,"Transmission: Private Conversations."
qt_InterloperSecondTransmissionReceivedDesc,items,Interloper,,,"The transmitter only captures a few words around key phrases, the transmission reads:\n\n...SUPPLY DROPs gone. Your nobhead pilot DROPped it over the abandoned base, not the new one ..... wasteland, lost many brothers and SUPPLYs trying. There was something very special in that DROP for the Duke. Tracking freq is 635KHz at 12m max, retrieve the SUPPLY CRATE or you are all dead. You fu...\n\nYou finally get a lead on the special supply drop. They seem to have lost it and the msg is vague about where the crate was dropped. However, you can probably identify the location if you can get within a couple of kms. Explore the map to find the Supply Drop - Read(A)."
qt_InterloperStoryNoteMaliciousActor,items,Interloper,,,The Sound of Silence.
qt_InterloperStoryNoteMaliciousActorDesc,items,Interloper,,,"Not getting anywhere with the Traders and start getting a little impatient. You decide to set up a surveilance device near a Trader to listen in on any local chatter or radio traffic.\n\nBuild and place a Signal Receiver(SR) then build a Signal Capture and Transmitter (SCT) device. Place the SCT device near a Trader. \nRead(A) to begin Interloper : The Sound of Silence."
qt_InterloperStoryNote,items,Encrypted Note,,,Plop's Note: Scout around Traders for information.
qt_InterloperStoryNoteDesc,items,Encrypted Note,,,"A coded message deciphered with the Key: KT_SKY27.\n\n//Someone's killing my babies Zeke! I'm so stressed out, feels like my head is on fire.\nI got some of the info you wanted: The 2nd 'special' package is a supply drop and its hot. I almost got busted near the Trader getting the info so I'm going silent for a bit.//\n\nThe note also mentions a couple of Trader locations. You consider snooping around the Traders to find out more about a 'special' supply drop.\nRead(A) to begin the Interloper Story."
qt_InterloperStoryNote2,items,Encrypted Note,,,Scout the second Trader mentioned in the pigeon note.
qt_InterloperStoryNote2Desc,items,Encrypted Note,,,"You got absolutely nothing from the first Trader. Time to try the second Trader that was mentioned in the note from the pigeon.\nRead(A) to find the second Trader."
homingPigeonNote4,items,Encrypted Note,,,"Sparkle's Note."
qt_PigeonFinal,items,Encrypted Note,,,"Sparkle's Note."
qt_PigeonFinalLootNote,items,Note to self,,,Curtis 'pigeonface' Colton's list
qt_PigeonFinalLootNoteDesc,items,Note to self,,,"Curtis 'pigeonface' Colton's To Do List:\n1) Have breakfast.\n2) Clean teeth.\n3) Ambush pigeon killer.\n4) Sing the pigeon song while pummeling pigeon killer's face.\n5) Drop off weapons supply on way home.\n\n[Doesn't seem like you'll be running into any more pigeons.]"
homingPigeonContainerDesc,items,Message Tube,,,"A standard homing pigeon message tube. Small and lightweight, but still useful for messages and very small items.\n\nOpen to examine contents."
homingPigeonContainer1,items,Message Tube,,,"Puffy the pigeon's Message Tube."
homingPigeonContainer2,items,Message Tube,,,"CooCoo the pigeon's Message Tube."
homingPigeonContainer3,items,Message Tube,,,"Plop the pigeon's Message Tube."
homingPigeonContainer4,items,Message Tube,,,"Sparkle the pigeon's Message Tube."
animalHomingPigeonOne,entityclasses,Entity,,,Puffy the homing pigeon
animalHomingPigeonTwo,entityclasses,Entity,,,CooCoo the homing pigeon
animalHomingPigeonThree,entityclasses,Entity,,,Plop the homing pigeon
animalHomingPigeonFour,entityclasses,Entity,,,Sparkle the homing pigeon
pigeonFinalBossBundle,items,Loot Bundle,,,"Pigeon Fancier's Loot"
